transaction_id,client_id,date_transaction,type_transaction,montant,frais_generes
TRX_004030,CLI_0776,2025-09-18,Dépôt,466.79,0.0
TRX_004031,CLI_0777,2024-03-07,Virement,4807.57,1.0
TRX_004032,CLI_0777,2023-07-05,Virement reçu,2547.79,0.0
TRX_004033,CLI_0777,2025-08-06,Dépôt,268.59,0.0
TRX_004034,CLI_0777,2022-12-30,Retrait DAB,143.41,1.5
TRX_004035,CLI_0778,2026-01-05,Paiement carte,273.21,0.55
TRX_004036,CLI_0778,2026-02-13,Virement,1097.32,1.0
TRX_004037,CLI_0778,2026-02-22,Prélèvement,197.96,0.0
TRX_004038,CLI_0778,2026-02-15,Dépôt,1766.82,0.0
TRX_004039,CLI_0779,2023-07-20,Paiement carte,487.15,0.97
TRX_004040,CLI_0779,2022-10-12,Dépôt,65.99,0.0
TRX_004041,CLI_0779,2026-01-28,Chèque,908.93,0.3
TRX_004042,CLI_0779,2023-12-26,Virement reçu,4662.49,0.0
TRX_004043,CLI_0780,2023-11-19,Virement reçu,164.08,0.0
TRX_004044,CLI_0780,2023-06-06,Chèque,254.53,0.3
TRX_004045,CLI_0780,2025-12-06,Paiement carte,330.34,0.66
TRX_004046,CLI_0780,2023-06-30,Prélèvement,74.2,0.0
TRX_004047,CLI_0780,2025-09-04,Retrait DAB,37.81,1.5
TRX_004048,CLI_0780,2023-11-17,Prélèvement,260.02,0.0
TRX_004049,CLI_0780,2024-07-16,Dépôt,1049.26,0.0
TRX_004050,CLI_0780,2023-10-21,Virement,2774.92,1.0
TRX_004051,CLI_0780,2025-11-03,Prélèvement,82.55,0.0
TRX_004052,CLI_0780,2025-08-02,Virement,934.8,0.5
TRX_004053,CLI_0780,2025-05-17,Paiement carte,254.86,0.51
TRX_004054,CLI_0781,2024-09-11,Virement,3578.67,1.0
TRX_004055,CLI_0781,2025-03-03,Paiement carte,271.53,0.54
TRX_004056,CLI_0781,2026-01-20,Chèque,229.45,0.3
TRX_004057,CLI_0781,2025-10-14,Dépôt,68.02,0.0
TRX_004058,CLI_0782,2022-06-05,Chèque,988.49,0.3
TRX_004059,CLI_0782,2025-08-11,Virement reçu,4420.21,0.0
TRX_004060,CLI_0782,2022-05-28,Dépôt,819.59,0.0
TRX_004061,CLI_0782,2022-02-22,Chèque,717.92,0.3
TRX_004062,CLI_0782,2025-09-26,Paiement carte,214.13,0.43
TRX_004063,CLI_0783,2021-10-15,Retrait DAB,189.74,1.5
TRX_004064,CLI_0783,2024-08-16,Chèque,571.38,0.3
TRX_004065,CLI_0783,2024-06-02,Paiement carte,22.0,0.04
TRX_004066,CLI_0783,2022-05-23,Chèque,811.63,0.3
TRX_004067,CLI_0783,2020-07-01,Virement,158.3,0.5
TRX_004068,CLI_0784,2025-09-30,Retrait DAB,21.66,1.5
TRX_004069,CLI_0784,2024-12-28,Paiement carte,194.34,0.39
TRX_004070,CLI_0784,2024-06-23,Prélèvement,110.0,0.0
TRX_004071,CLI_0784,2024-07-04,Chèque,922.16,0.3
TRX_004072,CLI_0784,2025-03-28,Virement reçu,2136.83,0.0
TRX_004073,CLI_0784,2025-06-15,Prélèvement,486.52,0.0
TRX_004074,CLI_0784,2024-09-14,Chèque,414.87,0.3
TRX_004075,CLI_0784,2025-04-20,Chèque,664.76,0.3
TRX_004076,CLI_0784,2025-01-26,Prélèvement,795.19,0.0
TRX_004077,CLI_0784,2025-11-01,Retrait DAB,201.48,1.5
TRX_004078,CLI_0784,2024-07-21,Retrait DAB,229.5,1.5
TRX_004079,CLI_0785,2025-11-25,Virement reçu,432.2,0.0
TRX_004080,CLI_0785,2026-01-18,Dépôt,1460.98,0.0
TRX_004081,CLI_0785,2025-09-13,Virement,4049.25,1.0
TRX_004082,CLI_0785,2025-09-10,Chèque,360.55,0.3
TRX_004083,CLI_0785,2026-01-01,Paiement carte,335.42,0.67
TRX_004084,CLI_0785,2025-08-19,Chèque,483.93,0.3
TRX_004085,CLI_0785,2025-10-01,Dépôt,1783.78,0.0
TRX_004086,CLI_0786,2024-11-22,Paiement carte,25.49,0.05
TRX_004087,CLI_0787,2024-03-14,Dépôt,1806.3,0.0
TRX_004088,CLI_0787,2024-04-30,Virement reçu,4135.93,0.0
TRX_004089,CLI_0787,2024-03-24,Virement,3445.36,1.0
TRX_004090,CLI_0787,2023-12-18,Virement reçu,3533.72,0.0
TRX_004091,CLI_0787,2023-08-11,Prélèvement,740.34,0.0
TRX_004092,CLI_0787,2024-09-12,Dépôt,1888.08,0.0
TRX_004093,CLI_0788,2022-12-22,Dépôt,837.43,0.0
TRX_004094,CLI_0788,2023-06-30,Prélèvement,254.01,0.0
TRX_004095,CLI_0788,2020-09-04,Virement reçu,1844.25,0.0
TRX_004096,CLI_0788,2023-04-03,Virement reçu,1492.11,0.0
TRX_004097,CLI_0789,2025-03-11,Virement,4051.37,1.0
TRX_004098,CLI_0789,2024-11-21,Virement reçu,2600.21,0.0
TRX_004099,CLI_0789,2020-09-06,Chèque,979.68,0.3
TRX_004100,CLI_0789,2023-09-22,Paiement carte,148.02,0.3
TRX_004101,CLI_0789,2024-08-30,Retrait DAB,154.59,1.5
TRX_004102,CLI_0789,2021-06-19,Virement reçu,2295.18,0.0
TRX_004103,CLI_0789,2025-11-29,Paiement carte,69.18,0.14
TRX_004104,CLI_0789,2025-08-28,Retrait DAB,139.31,1.5
TRX_004105,CLI_0789,2025-11-25,Chèque,358.8,0.3
TRX_004106,CLI_0790,2023-08-04,Virement reçu,2151.92,0.0
TRX_004107,CLI_0790,2024-08-08,Virement,2216.03,1.0
TRX_004108,CLI_0790,2024-11-26,Paiement carte,36.43,0.07
TRX_004109,CLI_0790,2025-11-11,Retrait DAB,164.63,1.5
TRX_004110,CLI_0791,2021-03-25,Paiement carte,83.28,0.17
TRX_004111,CLI_0791,2022-04-17,Retrait DAB,49.08,1.5
TRX_004112,CLI_0791,2021-08-29,Dépôt,290.97,0.0
TRX_004113,CLI_0791,2025-09-24,Virement,595.04,0.5
TRX_004114,CLI_0791,2025-05-03,Prélèvement,629.22,0.0
TRX_004115,CLI_0791,2025-01-25,Paiement carte,106.28,0.21
TRX_004116,CLI_0791,2021-08-14,Prélèvement,288.86,0.0
TRX_004117,CLI_0791,2022-04-22,Prélèvement,214.89,0.0
TRX_004118,CLI_0791,2023-01-18,Retrait DAB,288.19,1.5
TRX_004119,CLI_0791,2021-07-21,Virement reçu,4287.63,0.0
TRX_004120,CLI_0792,2025-07-05,Virement,1986.75,1.0
TRX_004121,CLI_0792,2023-11-01,Paiement carte,372.41,0.74
TRX_004122,CLI_0792,2024-12-19,Chèque,475.88,0.3
TRX_004123,CLI_0792,2023-10-28,Dépôt,1486.47,0.0
TRX_004124,CLI_0792,2025-12-28,Virement reçu,656.47,0.0
TRX_004125,CLI_0793,2025-01-23,Chèque,324.04,0.3
TRX_004126,CLI_0793,2024-08-04,Prélèvement,610.86,0.0
TRX_004127,CLI_0793,2023-10-17,Paiement carte,44.36,0.09
TRX_004128,CLI_0793,2024-07-11,Retrait DAB,27.36,1.5
TRX_004129,CLI_0793,2023-06-30,Chèque,334.93,0.3
TRX_004130,CLI_0793,2025-01-22,Dépôt,1099.23,0.0
TRX_004131,CLI_0793,2024-07-07,Virement,4547.32,1.0
TRX_004132,CLI_0793,2025-08-25,Chèque,861.79,0.3
TRX_004133,CLI_0793,2023-09-22,Virement reçu,2503.19,0.0
TRX_004134,CLI_0793,2025-09-10,Dépôt,122.25,0.0
TRX_004135,CLI_0794,2025-04-08,Virement,3553.5,1.0
TRX_004136,CLI_0794,2025-03-07,Virement,1761.91,1.0
TRX_004137,CLI_0794,2025-08-16,Retrait DAB,51.1,1.5
TRX_004138,CLI_0794,2026-01-25,Virement,1464.98,1.0
TRX_004139,CLI_0794,2025-04-10,Virement,3880.79,1.0
TRX_004140,CLI_0794,2025-09-18,Virement,1821.09,1.0
TRX_004141,CLI_0794,2025-07-08,Dépôt,1633.36,0.0
TRX_004142,CLI_0794,2025-12-21,Paiement carte,166.57,0.33
TRX_004143,CLI_0795,2025-11-25,Virement,3328.39,1.0
TRX_004144,CLI_0795,2026-02-11,Virement,2875.57,1.0
TRX_004145,CLI_0795,2026-01-27,Virement,2411.61,1.0
TRX_004146,CLI_0795,2025-12-24,Chèque,546.24,0.3
TRX_004147,CLI_0795,2026-01-04,Paiement carte,368.8,0.74
TRX_004148,CLI_0796,2025-08-09,Dépôt,271.5,0.0
TRX_004149,CLI_0796,2026-01-24,Paiement carte,177.35,0.35
TRX_004150,CLI_0796,2025-09-13,Chèque,968.16,0.3
TRX_004151,CLI_0796,2025-12-16,Chèque,558.3,0.3
TRX_004152,CLI_0796,2025-12-31,Dépôt,1273.73,0.0
TRX_004153,CLI_0796,2025-07-18,Paiement carte,184.63,0.37
TRX_004154,CLI_0797,2023-08-28,Paiement carte,207.74,0.42
TRX_004155,CLI_0797,2025-12-17,Paiement carte,77.11,0.15
TRX_004156,CLI_0797,2024-12-24,Dépôt,1038.2,0.0
TRX_004157,CLI_0797,2022-01-26,Retrait DAB,55.43,1.5
TRX_004158,CLI_0797,2025-02-25,Virement reçu,2435.44,0.0
TRX_004159,CLI_0798,2025-09-02,Paiement carte,251.41,0.5
TRX_004160,CLI_0798,2026-01-06,Retrait DAB,114.92,1.5
TRX_004161,CLI_0798,2026-01-24,Prélèvement,189.56,0.0
TRX_004162,CLI_0799,2025-05-26,Virement,3464.59,1.0
TRX_004163,CLI_0799,2025-04-07,Dépôt,1690.65,0.0
TRX_004164,CLI_0799,2025-05-05,Dépôt,858.95,0.0
TRX_004165,CLI_0799,2025-07-09,Dépôt,1547.33,0.0
TRX_004166,CLI_0799,2025-06-04,Virement reçu,298.49,0.0
TRX_004167,CLI_0799,2025-12-17,Retrait DAB,54.42,1.5
TRX_004168,CLI_0799,2025-09-29,Paiement carte,109.5,0.22
TRX_004169,CLI_0800,2025-10-03,Virement reçu,4244.15,0.0
TRX_004170,CLI_0800,2025-07-20,Prélèvement,378.95,0.0
TRX_004171,CLI_0800,2024-06-02,Prélèvement,671.89,0.0
TRX_004172,CLI_0800,2023-04-22,Virement,3575.64,1.0
TRX_004173,CLI_0800,2023-10-10,Retrait DAB,184.13,1.5
TRX_004174,CLI_0800,2025-07-02,Dépôt,746.62,0.0
TRX_004175,CLI_0800,2025-01-23,Retrait DAB,181.57,1.5
TRX_004176,CLI_0800,2026-02-03,Chèque,408.04,0.3
TRX_004177,CLI_0801,2022-12-23,Prélèvement,645.95,0.0
TRX_004178,CLI_0801,2024-10-16,Retrait DAB,104.42,1.5
TRX_004179,CLI_0801,2025-07-17,Retrait DAB,291.05,1.5
TRX_004180,CLI_0801,2023-10-17,Retrait DAB,216.83,1.5
TRX_004181,CLI_0801,2022-03-16,Dépôt,316.61,0.0
TRX_004182,CLI_0802,2024-07-20,Virement reçu,4225.46,0.0
TRX_004183,CLI_0802,2025-01-24,Prélèvement,604.25,0.0
TRX_004184,CLI_0802,2021-08-01,Prélèvement,108.48,0.0
TRX_004185,CLI_0802,2024-02-08,Chèque,689.87,0.3
TRX_004186,CLI_0802,2025-12-11,Dépôt,66.12,0.0
TRX_004187,CLI_0802,2026-01-28,Virement,3921.81,1.0
TRX_004188,CLI_0802,2023-08-18,Retrait DAB,206.66,1.5
TRX_004189,CLI_0803,2024-04-03,Prélèvement,327.82,0.0
TRX_004190,CLI_0803,2025-07-02,Prélèvement,808.36,0.0
TRX_004191,CLI_0803,2025-11-28,Virement,3938.35,1.0
TRX_004192,CLI_0803,2024-08-30,Prélèvement,384.69,0.0
TRX_004193,CLI_0803,2025-07-30,Paiement carte,156.48,0.31
TRX_004194,CLI_0803,2025-08-27,Virement reçu,2843.14,0.0
TRX_004195,CLI_0803,2025-01-06,Dépôt,66.31,0.0
TRX_004196,CLI_0803,2025-08-25,Retrait DAB,43.15,1.5
TRX_004197,CLI_0804,2025-01-23,Dépôt,1478.29,0.0
TRX_004198,CLI_0804,2023-09-14,Dépôt,1869.57,0.0
TRX_004199,CLI_0804,2023-07-02,Paiement carte,332.03,0.66
TRX_004200,CLI_0804,2023-08-31,Prélèvement,467.08,0.0
TRX_004201,CLI_0804,2022-05-29,Paiement carte,31.99,0.06
TRX_004202,CLI_0805,2025-03-15,Paiement carte,267.53,0.54
TRX_004203,CLI_0805,2025-06-14,Virement,2533.56,1.0
TRX_004204,CLI_0805,2026-01-15,Prélèvement,186.96,0.0
TRX_004205,CLI_0805,2026-02-11,Prélèvement,924.26,0.0
TRX_004206,CLI_0805,2025-10-18,Dépôt,909.49,0.0
TRX_004207,CLI_0806,2024-01-29,Prélèvement,111.27,0.0
TRX_004208,CLI_0806,2025-07-30,Virement reçu,2914.04,0.0
TRX_004209,CLI_0806,2024-09-27,Chèque,659.83,0.3
TRX_004210,CLI_0806,2024-12-27,Prélèvement,530.46,0.0
TRX_004211,CLI_0806,2025-02-15,Prélèvement,826.25,0.0
TRX_004212,CLI_0807,2022-02-14,Retrait DAB,239.5,1.5
TRX_004213,CLI_0807,2022-02-21,Virement,4138.48,1.0
TRX_004214,CLI_0807,2024-02-03,Virement,3645.69,1.0
TRX_004215,CLI_0807,2025-03-13,Virement,4180.15,1.0
TRX_004216,CLI_0807,2022-11-19,Retrait DAB,76.23,1.5
TRX_004217,CLI_0807,2024-07-21,Prélèvement,479.44,0.0
TRX_004218,CLI_0807,2025-08-16,Dépôt,1399.1,0.0
TRX_004219,CLI_0807,2024-02-08,Virement,3223.22,1.0
TRX_004220,CLI_0807,2022-04-02,Prélèvement,730.54,0.0
TRX_004221,CLI_0808,2022-05-17,Retrait DAB,21.22,1.5
TRX_004222,CLI_0808,2022-02-09,Prélèvement,928.42,0.0
TRX_004223,CLI_0808,2023-02-04,Virement reçu,651.27,0.0
TRX_004224,CLI_0809,2024-04-07,Retrait DAB,242.16,1.5
TRX_004225,CLI_0809,2026-02-25,Dépôt,1834.11,0.0
TRX_004226,CLI_0809,2024-06-19,Prélèvement,211.09,0.0
TRX_004227,CLI_0810,2024-05-28,Virement,4672.8,1.0
TRX_004228,CLI_0811,2023-02-25,Chèque,130.76,0.3
TRX_004229,CLI_0811,2023-08-20,Virement,1666.3,1.0
TRX_004230,CLI_0811,2022-04-13,Chèque,829.39,0.3
TRX_004231,CLI_0811,2025-12-18,Prélèvement,705.22,0.0
TRX_004232,CLI_0811,2024-04-16,Virement reçu,3651.87,0.0
TRX_004233,CLI_0811,2022-10-15,Retrait DAB,215.47,1.5
TRX_004234,CLI_0811,2023-05-06,Retrait DAB,107.07,1.5
TRX_004235,CLI_0811,2024-09-21,Prélèvement,144.68,0.0
TRX_004236,CLI_0811,2024-03-28,Chèque,345.22,0.3
TRX_004237,CLI_0811,2024-04-02,Virement reçu,4175.75,0.0
TRX_004238,CLI_0812,2022-12-04,Dépôt,68.92,0.0
TRX_004239,CLI_0812,2025-06-17,Paiement carte,78.62,0.16
TRX_004240,CLI_0812,2025-12-14,Virement,1678.19,1.0
TRX_004241,CLI_0812,2022-08-18,Prélèvement,599.66,0.0
TRX_004242,CLI_0813,2024-11-28,Chèque,949.02,0.3
TRX_004243,CLI_0813,2025-01-28,Prélèvement,396.83,0.0
TRX_004244,CLI_0813,2026-01-14,Paiement carte,457.17,0.91
TRX_004245,CLI_0813,2025-08-05,Retrait DAB,238.55,1.5
TRX_004246,CLI_0813,2025-09-30,Virement reçu,3801.64,0.0
TRX_004247,CLI_0814,2025-02-19,Virement,2704.28,1.0
TRX_004248,CLI_0814,2025-11-11,Dépôt,1750.14,0.0
TRX_004249,CLI_0814,2025-08-13,Prélèvement,703.01,0.0
TRX_004250,CLI_0814,2025-12-28,Dépôt,267.59,0.0
TRX_004251,CLI_0815,2025-12-25,Chèque,987.77,0.3
TRX_004252,CLI_0815,2025-11-18,Retrait DAB,225.04,1.5
TRX_004253,CLI_0815,2025-12-13,Virement,3907.04,1.0
TRX_004254,CLI_0815,2025-12-21,Chèque,885.22,0.3
TRX_004255,CLI_0815,2025-11-12,Chèque,294.08,0.3
TRX_004256,CLI_0815,2026-02-18,Dépôt,213.42,0.0
TRX_004257,CLI_0815,2026-02-13,Prélèvement,508.75,0.0
TRX_004258,CLI_0816,2025-09-18,Virement,4875.92,1.0
TRX_004259,CLI_0816,2025-11-16,Paiement carte,305.9,0.61
TRX_004260,CLI_0816,2025-11-22,Virement reçu,3701.42,0.0
TRX_004261,CLI_0816,2025-05-26,Virement,641.37,0.5
TRX_004262,CLI_0816,2024-02-23,Dépôt,1731.1,0.0
TRX_004263,CLI_0816,2024-10-06,Chèque,855.27,0.3
TRX_004264,CLI_0816,2026-02-24,Virement reçu,3299.66,0.0
TRX_004265,CLI_0816,2025-10-13,Dépôt,1029.44,0.0
TRX_004266,CLI_0816,2024-09-22,Paiement carte,363.53,0.73
TRX_004267,CLI_0816,2025-02-17,Paiement carte,12.9,0.03
TRX_004268,CLI_0817,2021-12-22,Retrait DAB,54.57,1.5
TRX_004269,CLI_0818,2025-07-16,Dépôt,261.16,0.0
TRX_004270,CLI_0818,2025-11-05,Virement reçu,2162.3,0.0
TRX_004271,CLI_0818,2025-11-17,Paiement carte,366.28,0.73
TRX_004272,CLI_0818,2025-03-30,Dépôt,259.24,0.0
TRX_004273,CLI_0819,2023-04-26,Virement reçu,3086.28,0.0
TRX_004274,CLI_0819,2025-07-02,Dépôt,1304.93,0.0
TRX_004275,CLI_0819,2024-09-16,Virement,531.23,0.5
TRX_004276,CLI_0819,2022-03-25,Prélèvement,898.86,0.0
TRX_004277,CLI_0819,2026-01-31,Prélèvement,419.8,0.0
TRX_004278,CLI_0819,2023-08-08,Chèque,382.03,0.3
TRX_004279,CLI_0819,2022-05-20,Paiement carte,236.56,0.47
TRX_004280,CLI_0820,2023-04-18,Retrait DAB,52.07,1.5
TRX_004281,CLI_0820,2024-06-14,Paiement carte,164.05,0.33
TRX_004282,CLI_0820,2025-04-10,Prélèvement,819.62,0.0
TRX_004283,CLI_0820,2024-03-02,Retrait DAB,94.52,1.5
TRX_004284,CLI_0821,2024-08-29,Virement,3929.46,1.0
TRX_004285,CLI_0821,2022-04-30,Chèque,937.73,0.3
TRX_004286,CLI_0821,2022-01-17,Retrait DAB,88.81,1.5
TRX_004287,CLI_0822,2025-12-22,Dépôt,592.2,0.0
TRX_004288,CLI_0822,2025-11-05,Prélèvement,428.64,0.0
TRX_004289,CLI_0822,2025-05-30,Paiement carte,93.36,0.19
TRX_004290,CLI_0822,2026-01-26,Dépôt,1535.68,0.0
TRX_004291,CLI_0822,2025-10-28,Paiement carte,389.0,0.78
TRX_004292,CLI_0823,2024-11-21,Paiement carte,23.04,0.05
TRX_004293,CLI_0823,2024-11-02,Paiement carte,285.37,0.57
TRX_004294,CLI_0823,2024-08-28,Chèque,292.83,0.3
TRX_004295,CLI_0823,2025-01-08,Retrait DAB,115.45,1.5
TRX_004296,CLI_0823,2024-05-23,Paiement carte,394.63,0.79
TRX_004297,CLI_0824,2022-12-02,Prélèvement,478.01,0.0
TRX_004298,CLI_0824,2025-04-04,Prélèvement,61.06,0.0
TRX_004299,CLI_0824,2024-04-08,Virement reçu,2828.38,0.0
TRX_004300,CLI_0825,2020-12-03,Retrait DAB,185.74,1.5
TRX_004301,CLI_0825,2020-12-30,Retrait DAB,226.16,1.5
TRX_004302,CLI_0826,2025-09-26,Dépôt,879.85,0.0
TRX_004303,CLI_0826,2025-12-27,Virement reçu,2792.5,0.0
TRX_004304,CLI_0826,2023-05-13,Chèque,710.58,0.3
TRX_004305,CLI_0826,2024-06-22,Prélèvement,627.32,0.0
TRX_004306,CLI_0826,2023-06-23,Virement,2030.49,1.0
TRX_004307,CLI_0826,2023-04-29,Retrait DAB,94.29,1.5
TRX_004308,CLI_0826,2023-02-20,Dépôt,378.05,0.0
TRX_004309,CLI_0827,2024-11-11,Retrait DAB,200.71,1.5
TRX_004310,CLI_0827,2024-11-07,Virement reçu,3468.13,0.0
TRX_004311,CLI_0827,2025-03-23,Retrait DAB,124.31,1.5
TRX_004312,CLI_0827,2025-02-23,Virement reçu,1385.8,0.0
TRX_004313,CLI_0827,2025-01-26,Prélèvement,771.74,0.0
TRX_004314,CLI_0828,2026-01-10,Prélèvement,655.57,0.0
TRX_004315,CLI_0828,2025-09-07,Retrait DAB,174.96,1.5
TRX_004316,CLI_0828,2022-09-08,Chèque,110.25,0.3
TRX_004317,CLI_0828,2024-04-26,Retrait DAB,215.02,1.5
TRX_004318,CLI_0828,2024-07-31,Chèque,438.44,0.3
TRX_004319,CLI_0828,2024-11-26,Paiement carte,471.88,0.94
TRX_004320,CLI_0828,2025-11-21,Chèque,836.19,0.3
TRX_004321,CLI_0828,2022-09-15,Paiement carte,297.97,0.6
TRX_004322,CLI_0828,2025-07-06,Chèque,326.96,0.3
TRX_004323,CLI_0829,2025-03-20,Chèque,711.83,0.3
TRX_004324,CLI_0829,2025-07-25,Prélèvement,580.79,0.0
TRX_004325,CLI_0829,2025-04-29,Virement reçu,3162.22,0.0
TRX_004326,CLI_0830,2024-03-02,Paiement carte,476.37,0.95
TRX_004327,CLI_0830,2024-04-20,Dépôt,1592.01,0.0
TRX_004328,CLI_0830,2026-02-02,Chèque,436.54,0.3
TRX_004329,CLI_0830,2025-08-14,Virement reçu,2857.78,0.0
TRX_004330,CLI_0831,2025-12-23,Paiement carte,30.2,0.06
TRX_004331,CLI_0831,2024-08-25,Chèque,325.72,0.3
TRX_004332,CLI_0831,2023-12-08,Retrait DAB,213.12,1.5
TRX_004333,CLI_0831,2026-01-25,Prélèvement,859.54,0.0
TRX_004334,CLI_0831,2024-11-24,Chèque,603.27,0.3
TRX_004335,CLI_0831,2025-08-26,Paiement carte,270.75,0.54
TRX_004336,CLI_0832,2023-12-21,Paiement carte,293.33,0.59
TRX_004337,CLI_0832,2024-08-23,Chèque,548.32,0.3
TRX_004338,CLI_0832,2024-12-12,Virement,2939.73,1.0
TRX_004339,CLI_0832,2024-06-07,Prélèvement,322.33,0.0
TRX_004340,CLI_0832,2025-01-01,Chèque,430.26,0.3
TRX_004341,CLI_0832,2023-09-29,Retrait DAB,43.49,1.5
TRX_004342,CLI_0832,2026-01-10,Virement reçu,356.15,0.0
TRX_004343,CLI_0832,2023-05-30,Paiement carte,134.19,0.27
TRX_004344,CLI_0832,2025-08-27,Virement reçu,463.81,0.0
TRX_004345,CLI_0832,2025-09-21,Retrait DAB,49.06,1.5
TRX_004346,CLI_0833,2023-12-08,Prélèvement,618.71,0.0
TRX_004347,CLI_0833,2024-10-28,Paiement carte,153.34,0.31
TRX_004348,CLI_0834,2025-03-12,Chèque,345.3,0.3
TRX_004349,CLI_0834,2025-12-12,Retrait DAB,264.03,1.5
TRX_004350,CLI_0834,2024-10-04,Dépôt,995.73,0.0
TRX_004351,CLI_0834,2023-01-23,Dépôt,645.87,0.0
TRX_004352,CLI_0834,2023-02-10,Prélèvement,541.76,0.0
TRX_004353,CLI_0834,2023-10-17,Retrait DAB,126.95,1.5
TRX_004354,CLI_0834,2026-02-12,Virement reçu,2865.08,0.0
TRX_004355,CLI_0834,2026-02-24,Chèque,203.08,0.3
TRX_004356,CLI_0834,2025-02-14,Paiement carte,498.53,1.0
TRX_004357,CLI_0834,2024-01-29,Paiement carte,218.52,0.44
TRX_004358,CLI_0834,2023-04-16,Dépôt,729.05,0.0
TRX_004359,CLI_0835,2025-02-10,Prélèvement,282.02,0.0
TRX_004360,CLI_0835,2025-05-12,Virement,2845.72,1.0
TRX_004361,CLI_0835,2024-12-13,Dépôt,92.39,0.0
TRX_004362,CLI_0835,2025-04-18,Virement reçu,2650.8,0.0
TRX_004363,CLI_0835,2024-11-18,Virement,2019.68,1.0
TRX_004364,CLI_0835,2024-07-05,Virement,2927.9,1.0
TRX_004365,CLI_0835,2025-12-03,Dépôt,1419.71,0.0
TRX_004366,CLI_0835,2024-07-11,Virement,3207.05,1.0
TRX_004367,CLI_0835,2025-12-17,Dépôt,1970.06,0.0
TRX_004368,CLI_0835,2025-05-26,Virement,777.5,0.5
TRX_004369,CLI_0835,2024-07-21,Prélèvement,458.25,0.0
TRX_004370,CLI_0836,2023-01-14,Paiement carte,135.85,0.27
TRX_004371,CLI_0836,2024-03-28,Prélèvement,483.32,0.0
TRX_004372,CLI_0836,2023-12-15,Retrait DAB,28.41,1.5
TRX_004373,CLI_0837,2024-05-23,Dépôt,1058.99,0.0
TRX_004374,CLI_0837,2021-02-01,Paiement carte,221.85,0.44
TRX_004375,CLI_0837,2021-01-06,Retrait DAB,297.68,1.5
TRX_004376,CLI_0837,2023-08-08,Virement,4645.05,1.0
TRX_004377,CLI_0837,2021-08-28,Retrait DAB,106.16,1.5
TRX_004378,CLI_0837,2025-07-07,Paiement carte,64.68,0.13
TRX_004379,CLI_0837,2022-11-20,Prélèvement,847.78,0.0
TRX_004380,CLI_0837,2021-04-25,Prélèvement,997.31,0.0
TRX_004381,CLI_0837,2023-09-14,Paiement carte,153.38,0.31
TRX_004382,CLI_0837,2023-05-18,Virement reçu,1853.15,0.0
TRX_004383,CLI_0837,2021-01-29,Paiement carte,471.4,0.94
TRX_004384,CLI_0838,2022-06-25,Prélèvement,926.37,0.0
TRX_004385,CLI_0838,2022-06-24,Retrait DAB,258.75,1.5
TRX_004386,CLI_0838,2023-10-01,Chèque,797.4,0.3
TRX_004387,CLI_0839,2026-02-24,Paiement carte,237.52,0.48
TRX_004388,CLI_0839,2025-06-10,Dépôt,544.13,0.0
TRX_004389,CLI_0839,2026-01-09,Retrait DAB,161.41,1.5
TRX_004390,CLI_0839,2026-01-15,Prélèvement,78.97,0.0
TRX_004391,CLI_0839,2025-12-03,Virement reçu,745.87,0.0
TRX_004392,CLI_0839,2025-11-10,Retrait DAB,268.25,1.5
TRX_004393,CLI_0839,2025-07-02,Virement,3783.23,1.0
TRX_004394,CLI_0839,2025-06-02,Paiement carte,217.21,0.43
TRX_004395,CLI_0839,2025-04-22,Chèque,565.44,0.3
TRX_004396,CLI_0840,2024-07-22,Dépôt,1494.52,0.0
TRX_004397,CLI_0840,2025-09-13,Prélèvement,794.98,0.0
TRX_004398,CLI_0840,2024-11-29,Retrait DAB,233.72,1.5
TRX_004399,CLI_0840,2025-12-28,Dépôt,1459.09,0.0
TRX_004400,CLI_0840,2025-11-26,Paiement carte,110.21,0.22
TRX_004401,CLI_0840,2024-09-23,Paiement carte,175.61,0.35
TRX_004402,CLI_0840,2025-01-19,Virement,2402.24,1.0
TRX_004403,CLI_0840,2025-07-03,Virement,1720.89,1.0
TRX_004404,CLI_0840,2024-03-30,Virement reçu,3799.21,0.0
TRX_004405,CLI_0841,2024-05-07,Retrait DAB,225.41,1.5
TRX_004406,CLI_0841,2025-09-19,Chèque,662.52,0.3
TRX_004407,CLI_0842,2025-05-18,Paiement carte,403.21,0.81
TRX_004408,CLI_0842,2025-01-13,Paiement carte,30.27,0.06
TRX_004409,CLI_0842,2025-03-30,Prélèvement,409.94,0.0
TRX_004410,CLI_0842,2025-10-03,Paiement carte,27.01,0.05
TRX_004411,CLI_0842,2025-08-15,Virement reçu,600.17,0.0
TRX_004412,CLI_0843,2025-10-05,Virement reçu,3540.61,0.0
TRX_004413,CLI_0843,2026-01-12,Virement,2614.78,1.0
TRX_004414,CLI_0844,2024-08-02,Virement reçu,2310.34,0.0
TRX_004415,CLI_0844,2026-02-19,Virement,4563.31,1.0
TRX_004416,CLI_0844,2024-02-27,Chèque,832.87,0.3
TRX_004417,CLI_0844,2023-12-05,Retrait DAB,165.51,1.5
TRX_004418,CLI_0844,2025-12-16,Virement reçu,3880.7,0.0
TRX_004419,CLI_0844,2024-12-28,Retrait DAB,166.35,1.5
TRX_004420,CLI_0844,2025-05-09,Virement,874.65,0.5
TRX_004421,CLI_0844,2025-06-10,Virement reçu,711.21,0.0
